new_3_1.mat,0.39006296363073478
new_3_10.mat,0.24717706303172732
new_3_100.mat,0.41093338580203209
new_3_101.mat,0.41954261052121888
new_3_102.mat,0.33463786095132536
new_3_103.mat,0.22119399788726835
new_3_104.mat,0.22015674772325186
new_3_105.mat,0.27605236813234857
new_3_106.mat,0.2290848598381896
new_3_107.mat,0.22602356590623129
new_3_108.mat,0.24646533998378387
new_3_109.mat,0.25755362585181191
new_3_11.mat,0.029418391053477617
new_3_110.mat,0.18948239234410194
new_3_111.mat,0.19903645774806725
new_3_112.mat,0.31571660841619931
new_3_113.mat,0.20224966780908282
new_3_114.mat,0.15374738281498185
new_3_115.mat,0.18904481251184935
new_3_116.mat,0.30618688274372458
new_3_117.mat,0.19388895797240824
new_3_118.mat,0.3337244557382168
new_3_119.mat,0.22134938929266459
new_3_12.mat,0.26423155266380655
new_3_120.mat,0.1595977026054913
new_3_121.mat,0.25181343819580237
new_3_122.mat,0.25372225677141086
new_3_123.mat,0.37438713941736285
new_3_124.mat,0.32876313767666204
new_3_125.mat,0.22669535640499058
new_3_126.mat,0.31959873326982208
new_3_127.mat,0.33978534921124026
new_3_128.mat,0.29011756662602339
new_3_129.mat,0.26498617295651461
new_3_13.mat,0.25773259967258288
new_3_130.mat,0.40731744633046868
new_3_131.mat,0.26008524708610103
new_3_132.mat,0.22655099635566311
new_3_133.mat,0.28925181312436715
new_3_134.mat,0.28839302329635008
new_3_135.mat,0.3091236441019426
new_3_136.mat,0.046925857284289593
new_3_137.mat,0.20577509300488789
new_3_138.mat,0.27552518421863431
new_3_139.mat,0.24991490018828655
new_3_14.mat,0.19776201806723201
new_3_140.mat,0.26485216166055892
new_3_141.mat,0.10414275320271357
new_3_142.mat,0.20217849426043011
new_3_143.mat,0.026847327307428927
new_3_144.mat,0.22965695751171283
new_3_145.mat,0.41150224617621228
new_3_146.mat,0.36106859375767958
new_3_147.mat,0.25570391403283022
new_3_148.mat,0.42336138689219333
new_3_149.mat,0.18334550105459624
new_3_15.mat,0.26614289476582614
new_3_150.mat,0.23398764011999695
new_3_151.mat,0.28341372837655449
new_3_152.mat,0.20991164701559548
new_3_153.mat,0.34762804182028201
new_3_154.mat,0.38414457623171666
new_3_155.mat,0.44864855505802836
new_3_156.mat,0.21148718090828456
new_3_157.mat,0.2749209955001356
new_3_158.mat,0.20507868926940567
new_3_159.mat,0.24764357579095864
new_3_16.mat,0.01253531984945268
new_3_160.mat,0.37089186480779374
new_3_161.mat,0.37453982258247343
new_3_162.mat,0.30262880647758328
new_3_163.mat,0.16407508161260423
new_3_164.mat,0.22984344341556925
new_3_165.mat,0.53922060027309904
new_3_166.mat,0.4950732969543431
new_3_167.mat,0.43170039113035674
new_3_168.mat,0.17550090844958657
new_3_169.mat,0.23383068699660625
new_3_17.mat,0.49550157312860232
new_3_170.mat,0.15709820182796
new_3_171.mat,0.35625070084702692
new_3_172.mat,0.068914736880338195
new_3_173.mat,0.31511397617679943
new_3_174.mat,0.23658386671551337
new_3_175.mat,0.23765995898828834
new_3_176.mat,0.0055555555555555558
new_3_177.mat,0.29400714563695596
new_3_178.mat,0.35035597100055471
new_3_179.mat,0.29911080507027005
new_3_18.mat,0.46361735611994198
new_3_180.mat,0.12978653042366764
new_3_181.mat,0.2804407721156093
new_3_182.mat,0.25376396186618339
new_3_183.mat,0.30935823018123432
new_3_184.mat,0.30679222877628731
new_3_185.mat,0.14236670070266408
new_3_186.mat,0.26247677824055976
new_3_187.mat,0.15874887001665913
new_3_188.mat,0.33834500880462937
new_3_189.mat,0.61364283287492216
new_3_19.mat,0.31357066278328688
new_3_190.mat,0.25596115303766453
new_3_191.mat,0.4079694460528927
new_3_192.mat,0.11402437750448136
new_3_193.mat,0.22528869644087787
new_3_194.mat,0.1596372221024551
new_3_195.mat,0.32426987204392166
new_3_196.mat,0.21233590612809652
new_3_197.mat,0.31408984663896367
new_3_198.mat,0.25798434733998576
new_3_199.mat,0.2844820759301227
new_3_2.mat,0.26912346920379687
new_3_20.mat,0.38716729835973351
new_3_200.mat,0.19283341945068133
new_3_201.mat,0.26200853687702275
new_3_202.mat,0.20428227755236728
new_3_203.mat,0.13462193961372684
new_3_204.mat,0.20114831271771005
new_3_205.mat,0.012
new_3_206.mat,0.2029082047662617
new_3_207.mat,0.42104147967765715
new_3_208.mat,0.44398249335624113
new_3_209.mat,0.69750038169512885
new_3_21.mat,0.28261823828168064
new_3_210.mat,0.42983286174956775
new_3_211.mat,0.16425132007357304
new_3_212.mat,0.22063607194858936
new_3_213.mat,0.29737937480542675
new_3_214.mat,0.26465251656409461
new_3_215.mat,0.26628487589744065
new_3_216.mat,0.19950328250109531
new_3_217.mat,0.15240699409656189
new_3_218.mat,0.23286743363602913
new_3_219.mat,0.36465121294198355
new_3_22.mat,0.0197494134390475
new_3_220.mat,0.33126976259560276
new_3_221.mat,0.28193858923448872
new_3_222.mat,0.28873009546238237
new_3_223.mat,0.53743174754867706
new_3_224.mat,0.22343134080148783
new_3_225.mat,0.19567134678017953
new_3_226.mat,0.18249265528463776
new_3_227.mat,0.22638091991912718
new_3_228.mat,0.14701447721936658
new_3_229.mat,0.17125755050983058
new_3_23.mat,0.48821140453721262
new_3_230.mat,0.20624257539258492
new_3_231.mat,0.31684087878825118
new_3_232.mat,0.40861439797131316
new_3_233.mat,0.23714918976261279
new_3_234.mat,0.18079801938264739
new_3_235.mat,0.39196077398210211
new_3_236.mat,0.54533735521391935
new_3_237.mat,0.20497436847462328
new_3_238.mat,0.54821511459421912
new_3_239.mat,0.21486356633686338
new_3_24.mat,0.19216517821624879
new_3_240.mat,0.22340557753111254
new_3_241.mat,0.27899354571528306
new_3_242.mat,0.33822489057427918
new_3_243.mat,0.62062794517062381
new_3_244.mat,0.59783269664809091
new_3_245.mat,0.046866470963702944
new_3_246.mat,0.24130161955403298
new_3_247.mat,0.32580428650649368
new_3_248.mat,0.23466906663383144
new_3_249.mat,0.31477142857985552
new_3_25.mat,0.37856692371671768
new_3_250.mat,0.18818841256447316
new_3_251.mat,0.57801098237822601
new_3_252.mat,0.59277019701350231
new_3_253.mat,0.29978202658066055
new_3_254.mat,0.3719277683188853
new_3_255.mat,0.47771208011328609
new_3_256.mat,0.22421160224989456
new_3_257.mat,0.29183030211060995
new_3_258.mat,0.3646981823306647
new_3_259.mat,0.36742496439673605
new_3_26.mat,0.18154614079649761
new_3_260.mat,0.24944144948908004
new_3_261.mat,0.23593713029696084
new_3_262.mat,0.31557168209798864
new_3_263.mat,0.36904951084102489
new_3_264.mat,0.042602207481390014
new_3_265.mat,0.28281714536785219
new_3_266.mat,0.23392441131439676
new_3_267.mat,0.20894369761603951
new_3_268.mat,0.34623360886959431
new_3_269.mat,0.25596800510720341
new_3_27.mat,0.55783163174295036
new_3_270.mat,0.45006117999938028
new_3_271.mat,0.19410119771472056
new_3_272.mat,0.15475328836082003
new_3_273.mat,0.20613182942488933
new_3_274.mat,0.22667865195698594
new_3_275.mat,0.3004168330077962
new_3_276.mat,0.060699598172624367
new_3_277.mat,0.35958755693759908
new_3_278.mat,0.25902856711878675
new_3_279.mat,0.25428630994706575
new_3_28.mat,0.18874344219897973
new_3_280.mat,0.41692502589686331
new_3_281.mat,0.12594230221069164
new_3_282.mat,0.28180180490791279
new_3_283.mat,0.28363934465776025
new_3_284.mat,0.36410182700970534
new_3_285.mat,0.3670093373032427
new_3_286.mat,0.26884498176613142
new_3_287.mat,0.35644972163130023
new_3_288.mat,0.20215908773076893
new_3_289.mat,0.2765866976985476
new_3_29.mat,0.23562391128475524
new_3_290.mat,0.23002436206889251
new_3_291.mat,0.27609624009107753
new_3_292.mat,0.37808875248920137
new_3_293.mat,0.26281540503595741
new_3_294.mat,0.19659925669907868
new_3_295.mat,0.010457837267032671
new_3_296.mat,0.3625528975623209
new_3_297.mat,0.32352472856761016
new_3_298.mat,0.49558384360076979
new_3_299.mat,0.22201420936284488
new_3_3.mat,0.20146944982032283
new_3_30.mat,0.26486460611028501
new_3_300.mat,0.48931417723388992
new_3_301.mat,0.2163802635214345
new_3_302.mat,0.23879454296467958
new_3_303.mat,0.17270446059500455
new_3_304.mat,0.34309328960964197
new_3_305.mat,0.36146609653813838
new_3_306.mat,0.24426876606473216
new_3_307.mat,0.3029678571525582
new_3_308.mat,0.27852282358317287
new_3_309.mat,0.46924264975123836
new_3_31.mat,0.15021127157414632
new_3_310.mat,0.30041451614043096
new_3_311.mat,0.32232696090252916
new_3_312.mat,0.26698773743628657
new_3_313.mat,0.36544618331814527
new_3_314.mat,0.4850834942737835
new_3_315.mat,0.20122884814873623
new_3_316.mat,0.41483381155105681
new_3_317.mat,0.22438240239502075
new_3_318.mat,0.25236093176510005
new_3_319.mat,0.28914531105572616
new_3_32.mat,0.33035184838447662
new_3_320.mat,0.21779900263165733
new_3_321.mat,0.17337663321502694
new_3_322.mat,0.30881760446182072
new_3_323.mat,0.10475109770867692
new_3_324.mat,0.37491184152672524
new_3_325.mat,0.16721886849167511
new_3_326.mat,0.35812370809088773
new_3_327.mat,0.14500463141388614
new_3_328.mat,0.23493520859148612
new_3_329.mat,0.31077693147822844
new_3_33.mat,0.19146012811867472
new_3_330.mat,0.23028278014690032
new_3_331.mat,0.238099082144759
new_3_332.mat,0.37642413466306024
new_3_333.mat,0.29831370407391
new_3_334.mat,0.256871151439926
new_3_335.mat,0.27356840303873303
new_3_336.mat,0.48702598806926534
new_3_337.mat,0.28398992234131165
new_3_338.mat,0.20618619998040788
new_3_339.mat,0.25490266128482109
new_3_34.mat,0.22183149274648656
new_3_340.mat,0.18693267052276416
new_3_341.mat,0.24069860559619802
new_3_342.mat,0.31604975775531091
new_3_343.mat,0.33762298956625914
new_3_344.mat,0.17481313191080819
new_3_345.mat,0.21092093212920052
new_3_346.mat,0.22588467858410116
new_3_347.mat,0.19315116961576148
new_3_348.mat,0.20182567100986998
new_3_349.mat,0.33108883007522133
new_3_35.mat,0.30998722516379373
new_3_350.mat,0.34844880467994627
new_3_351.mat,0.18743610975636635
new_3_352.mat,0.25997391053901747
new_3_353.mat,0.25717358699566573
new_3_354.mat,0.42768792500588387
new_3_355.mat,0.28033673043369567
new_3_356.mat,0.30313750171600601
new_3_357.mat,0.11074334975409011
new_3_358.mat,0.25892259101708581
new_3_359.mat,0.34495076288873278
new_3_36.mat,0.27591220113032355
new_3_360.mat,0.2360898598995316
new_3_361.mat,0.2673789027868208
new_3_362.mat,0.40910812517587036
new_3_363.mat,0.35054005003220257
new_3_364.mat,0.33762789442138758
new_3_365.mat,0.48623220750996332
new_3_366.mat,0.4981132879791963
new_3_367.mat,0.43635086369927162
new_3_368.mat,0.48147052263000095
new_3_369.mat,0.013555555555555555
new_3_37.mat,0.32515694039098958
new_3_370.mat,0.13478509602917058
new_3_371.mat,0.2840355099201069
new_3_372.mat,0.22190123494151709
new_3_373.mat,0.068138904670351289
new_3_374.mat,0.27696262164452495
new_3_375.mat,0.39329236171821053
new_3_376.mat,0.24226855730487054
new_3_377.mat,0.33865605403010385
new_3_378.mat,0.33983632925615059
